Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,aclx 9,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,acly 9,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,aclz 9,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyrx 9,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyry 9,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,gyrz 9,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magr 9,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magphi 9,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,magtheta 9,
1.000000,,0.046984,,,,,,,,,0.021472,,,,,,,,,-0.055399,,,,,,,,,0.037952,,,,,,,,,-0.055644,,,,,,,,,0.066245,,,,,,,,,0.000000,,,,,,,,,-0.020082,,,,,,,,,-0.055232,,,,,,,,
1.100000,,0.055969,,,,,,,,,0.025575,,,,,,,,,-0.071576,,,,,,,,,0.016478,,,,,,,,,-0.045210,,,,,,,,,0.062674,,,,,,,,,0.000000,,,,,,,,,-0.023480,,,,,,,,,-0.065960,,,,,,,,
1.200000,,0.063002,,,,,,,,,0.025765,,,,,,,,,-0.078745,,,,,,,,,-0.009573,,,,,,,,,-0.041015,,,,,,,,,0.063802,,,,,,,,,0.000000,,,,,,,,,-0.023008,,,,,,,,,-0.074192,,,,,,,,
1.300000,,0.070824,,,,,,,,,0.023317,,,,,,,,,-0.076794,,,,,,,,,-0.022481,,,,,,,,,-0.022728,,,,,,,,,0.060418,,,,,,,,,0.000000,,,,,,,,,-0.021065,,,,,,,,,-0.080444,,,,,,,,
1.400000,,0.072674,,,,,,,,,0.018818,,,,,,,,,-0.074126,,,,,,,,,-0.017788,,,,,,,,,-0.012294,,,,,,,,,0.054967,,,,,,,,,0.000000,,,,,,,,,-0.016625,,,,,,,,,-0.082928,,,,,,,,
1.500000,,0.072804,,,,,,,,,0.015776,,,,,,,,,-0.076696,,,,,,,,,-0.002885,,,,,,,,,0.001152,,,,,,,,,0.031845,,,,,,,,,0.000000,,,,,,,,,-0.014079,,,,,,,,,-0.082377,,,,,,,,
1.600000,,0.063619,,,,,,,,,0.017638,,,,,,,,,-0.078826,,,,,,,,,0.021875,,,,,,,,,0.046117,,,,,,,,,0.016431,,,,,,,,,0.000000,,,,,,,,,-0.012241,,,,,,,,,-0.076826,,,,,,,,
1.700000,,0.053228,,,,,,,,,0.023050,,,,,,,,,-0.068116,,,,,,,,,0.046166,,,,,,,,,0.052786,,,,,,,,,-0.003494,,,,,,,,,0.000000,,,,,,,,,-0.012843,,,,,,,,,-0.066037,,,,,,,,
1.800000,,0.039970,,,,,,,,,0.030228,,,,,,,,,-0.066234,,,,,,,,,0.054146,,,,,,,,,0.046117,,,,,,,,,-0.004434,,,,,,,,,0.000000,,,,,,,,,-0.017093,,,,,,,,,-0.051277,,,,,,,,
1.900000,,0.030816,,,,,,,,,0.038167,,,,,,,,,-0.058667,,,,,,,,,0.055554,,,,,,,,,0.040415,,,,,,,,,-0.005374,,,,,,,,,0.000000,,,,,,,,,-0.023964,,,,,,,,,-0.039746,,,,,,,,
2.000000,,0.021361,,,,,,,,,0.047003,,,,,,,,,-0.053621,,,,,,,,,0.054850,,,,,,,,,0.043965,,,,,,,,,-0.013269,,,,,,,,,0.000000,,,,,,,,,-0.032309,,,,,,,,,-0.029270,,,,,,,,
2.100000,,0.011531,,,,,,,,,0.055683,,,,,,,,,-0.050321,,,,,,,,,0.041120,,,,,,,,,0.025356,,,,,,,,,-0.014773,,,,,,,,,0.000000,,,,,,,,,-0.040091,,,,,,,,,-0.019613,,,,,,,,
2.200000,,0.006542,,,,,,,,,0.062314,,,,,,,,,-0.044078,,,,,,,,,0.015656,,,,,,,,,0.009220,,,,,,,,,-0.015525,,,,,,,,,0.000000,,,,,,,,,-0.046563,,,,,,,,,-0.013387,,,,,,,,
2.300000,,0.003389,,,,,,,,,0.065580,,,,,,,,,-0.028932,,,,,,,,,-0.011334,,,,,,,,,-0.016704,,,,,,,,,0.002145,,,,,,,,,0.000000,,,,,,,,,-0.050287,,,,,,,,,-0.009555,,,,,,,,
2.400000,,0.008804,,,,,,,,,0.062221,,,,,,,,,-0.024219,,,,,,,,,-0.039497,,,,,,,,,-0.079310,,,,,,,,,0.014552,,,,,,,,,0.000000,,,,,,,,,-0.049950,,,,,,,,,-0.011988,,,,,,,,
2.500000,,0.018618,,,,,,,,,0.053018,,,,,,,,,-0.028484,,,,,,,,,-0.062497,,,,,,,,,-0.053708,,,,,,,,,0.038613,,,,,,,,,0.000000,,,,,,,,,-0.045155,,,,,,,,,-0.023774,,,,,,,,
2.600000,,0.025816,,,,,,,,,0.043907,,,,,,,,,-0.031092,,,,,,,,,-0.053461,,,,,,,,,-0.052740,,,,,,,,,0.033725,,,,,,,,,0.000000,,,,,,,,,-0.039067,,,,,,,,,-0.033387,,,,,,,,
2.700000,,0.032418,,,,,,,,,0.037196,,,,,,,,,-0.037502,,,,,,,,,-0.038675,,,,,,,,,-0.055322,,,,,,,,,0.030342,,,,,,,,,0.000000,,,,,,,,,-0.034364,,,,,,,,,-0.042173,,,,,,,,
2.800000,,0.041316,,,,,,,,,0.033096,,,,,,,,,-0.043304,,,,,,,,,-0.023068,,,,,,,,,-0.054031,,,,,,,,,0.023387,,,,,,,,,0.000000,,,,,,,,,-0.032723,,,,,,,,,-0.051452,,,,,,,,
2.900000,,0.050847,,,,,,,,,0.031977,,,,,,,,,-0.050406,,,,,,,,,-0.006992,,,,,,,,,-0.046393,,,,,,,,,0.012484,,,,,,,,,0.000000,,,,,,,,,-0.035103,,,,,,,,,-0.060050,,,,,,,,
3.000000,,0.060287,,,,,,,,,0.032874,,,,,,,,,-0.055422,,,,,,,,,0.003100,,,,,,,,,-0.035744,,,,,,,,,-0.003118,,,,,,,,,0.000000,,,,,,,,,-0.039283,,,,,,,,,-0.065746,,,,,,,,
3.100000,,0.064382,,,,,,,,,0.034568,,,,,,,,,-0.059355,,,,,,,,,0.009085,,,,,,,,,-0.012079,,,,,,,,,-0.018532,,,,,,,,,0.000000,,,,,,,,,-0.041478,,,,,,,,,-0.068785,,,,,,,,
3.200000,,0.065948,,,,,,,,,0.037284,,,,,,,,,-0.054105,,,,,,,,,0.011314,,,,,,,,,0.011479,,,,,,,,,-0.034698,,,,,,,,,0.000000,,,,,,,,,-0.045236,,,,,,,,,-0.069711,,,,,,,,
3.300000,,0.063580,,,,,,,,,0.041676,,,,,,,,,-0.053673,,,,,,,,,0.013309,,,,,,,,,0.004702,,,,,,,,,-0.050676,,,,,,,,,0.000000,,,,,,,,,-0.048920,,,,,,,,,-0.066836,,,,,,,,
3.400000,,0.062755,,,,,,,,,0.045739,,,,,,,,,-0.053267,,,,,,,,,-0.004410,,,,,,,,,0.012662,,,,,,,,,-0.051428,,,,,,,,,0.000000,,,,,,,,,-0.053482,,,,,,,,,-0.064843,,,,,,,,
3.500000,,0.060607,,,,,,,,,0.047087,,,,,,,,,-0.047764,,,,,,,,,-0.021543,,,,,,,,,0.021806,,,,,,,,,-0.056880,,,,,,,,,0.000000,,,,,,,,,-0.055664,,,,,,,,,-0.062050,,,,,,,,
3.600000,,0.054234,,,,,,,,,0.045147,,,,,,,,,-0.042417,,,,,,,,,-0.035859,,,,,,,,,0.027615,,,,,,,,,-0.056880,,,,,,,,,0.000000,,,,,,,,,-0.053546,,,,,,,,,-0.056344,,,,,,,,
3.700000,,0.044947,,,,,,,,,0.039496,,,,,,,,,-0.030088,,,,,,,,,-0.050293,,,,,,,,,0.029874,,,,,,,,,-0.054812,,,,,,,,,0.000000,,,,,,,,,-0.046160,,,,,,,,,-0.047470,,,,,,,,
3.800000,,0.035995,,,,,,,,,0.031111,,,,,,,,,-0.021926,,,,,,,,,-0.057568,,,,,,,,,0.031164,,,,,,,,,-0.050676,,,,,,,,,0.000000,,,,,,,,,-0.035495,,,,,,,,,-0.041888,,,,,,,,
3.900000,,0.027444,,,,,,,,,0.021117,,,,,,,,,-0.018649,,,,,,,,,-0.061088,,,,,,,,,0.034499,,,,,,,,,-0.046165,,,,,,,,,0.000000,,,,,,,,,-0.024415,,,,,,,,,-0.035316,,,,,,,,
4.000000,,0.019680,,,,,,,,,0.011456,,,,,,,,,0.000379,,,,,,,,,-0.056747,,,,,,,,,0.032778,,,,,,,,,-0.043533,,,,,,,,,0.000000,,,,,,,,,-0.012901,,,,,,,,,-0.026145,,,,,,,,
4.100000,,0.011824,,,,,,,,,0.003362,,,,,,,,,0.004560,,,,,,,,,-0.056043,,,,,,,,,0.029766,,,,,,,,,-0.040714,,,,,,,,,0.000000,,,,,,,,,-0.004223,,,,,,,,,-0.016414,,,,,,,,
4.200000,,0.006201,,,,,,,,,-0.005122,,,,,,,,,0.009530,,,,,,,,,-0.047359,,,,,,,,,0.020945,,,,,,,,,-0.031691,,,,,,,,,0.000000,,,,,,,,,0.005310,,,,,,,,,-0.008236,,,,,,,,
4.300000,,0.001815,,,,,,,,,-0.012397,,,,,,,,,0.014186,,,,,,,,,-0.037150,,,,,,,,,0.016750,,,,,,,,,-0.023984,,,,,,,,,0.000000,,,,,,,,,0.013387,,,,,,,,,-0.001791,,,,,,,,
4.400000,,-0.001192,,,,,,,,,-0.017990,,,,,,,,,0.017023,,,,,,,,,-0.026823,,,,,,,,,0.015244,,,,,,,,,-0.020412,,,,,,,,,0.000000,,,,,,,,,0.019453,,,,,,,,,0.002830,,,,,,,,
4.500000,,-0.002924,,,,,,,,,-0.021358,,,,,,,,,0.013624,,,,,,,,,-0.016262,,,,,,,,,0.011049,,,,,,,,,-0.013457,,,,,,,,,0.000000,,,,,,,,,0.023035,,,,,,,,,0.004679,,,,,,,,
4.600000,,-0.004889,,,,,,,,,-0.023537,,,,,,,,,0.012973,,,,,,,,,-0.008517,,,,,,,,,0.011909,,,,,,,,,-0.005562,,,,,,,,,0.000000,,,,,,,,,0.025079,,,,,,,,,0.007796,,,,,,,,
4.700000,,-0.005443,,,,,,,,,-0.024089,,,,,,,,,0.016043,,,,,,,,,-0.000655,,,,,,,,,0.006316,,,,,,,,,-0.001238,,,,,,,,,0.000000,,,,,,,,,0.025578,,,,,,,,,0.009244,,,,,,,,
4.800000,,-0.007465,,,,,,,,,-0.024043,,,,,,,,,0.005119,,,,,,,,,-0.000303,,,,,,,,,0.006854,,,,,,,,,0.003461,,,,,,,,,0.000000,,,,,,,,,0.025453,,,,,,,,,0.010691,,,,,,,,
4.900000,,-0.008150,,,,,,,,,-0.023018,,,,,,,,,0.008358,,,,,,,,,0.004391,,,,,,,,,0.003734,,,,,,,,,0.006281,,,,,,,,,0.000000,,,,,,,,,0.024126,,,,,,,,,0.010683,,,,,,,,
5.000000,,-0.009831,,,,,,,,,-0.021810,,,,,,,,,0.010452,,,,,,,,,0.002865,,,,,,,,,0.004595,,,,,,,,,0.003085,,,,,,,,,0.000000,,,,,,,,,0.022616,,,,,,,,,0.011743,,,,,,,,
0.000000,,,-0.010935,,,,,,,,,-0.021270,,,,,,,,,0.009959,,,,,,,,,-0.002181,,,,,,,,,-0.001967,,,,,,,,,0.001581,,,,,,,,,0.000000,,,,,,,,,0.021850,,,,,,,,,0.011504,,,,,,,
0.100000,,,-0.011313,,,,,,,,,-0.021344,,,,,,,,,0.014125,,,,,,,,,-0.004645,,,,,,,,,-0.001967,,,,,,,,,0.004589,,,,,,,,,0.000000,,,,,,,,,0.021821,,,,,,,,,0.012822,,,,,,,
0.200000,,,-0.010596,,,,,,,,,-0.021749,,,,,,,,,0.015739,,,,,,,,,-0.006053,,,,,,,,,-0.001860,,,,,,,,,0.007596,,,,,,,,,0.000000,,,,,,,,,0.021989,,,,,,,,,0.011587,,,,,,,
0.300000,,,-0.008390,,,,,,,,,-0.021726,,,,,,,,,0.023833,,,,,,,,,0.001340,,,,,,,,,-0.007130,,,,,,,,,0.011168,,,,,,,,,0.000000,,,,,,,,,0.022168,,,,,,,,,0.010773,,,,,,,
0.400000,,,-0.007127,,,,,,,,,-0.021230,,,,,,,,,0.030697,,,,,,,,,0.013544,,,,,,,,,-0.014445,,,,,,,,,0.011544,,,,,,,,,0.000000,,,,,,,,,0.021567,,,,,,,,,0.009957,,,,,,,
0.500000,,,-0.004804,,,,,,,,,-0.018631,,,,,,,,,0.028893,,,,,,,,,0.029386,,,,,,,,,-0.021975,,,,,,,,,0.013800,,,,,,,,,0.000000,,,,,,,,,0.019362,,,,,,,,,0.005423,,,,,,,
0.600000,,,-0.001579,,,,,,,,,-0.014470,,,,,,,,,0.024487,,,,,,,,,0.043937,,,,,,,,,-0.034668,,,,,,,,,0.020567,,,,,,,,,0.000000,,,,,,,,,0.016483,,,,,,,,,0.000875,,,,,,,
0.700000,,,0.004279,,,,,,,,,-0.006575,,,,,,,,,0.011783,,,,,,,,,0.053324,,,,,,,,,-0.041123,,,,,,,,,0.030530,,,,,,,,,0.000000,,,,,,,,,0.009293,,,,,,,,,-0.007600,,,,,,,
0.800000,,,0.012962,,,,,,,,,0.001583,,,,,,,,,0.000951,,,,,,,,,0.058370,,,,,,,,,-0.049836,,,,,,,,,0.041808,,,,,,,,,0.000000,,,,,,,,,0.000414,,,,,,,,,-0.018776,,,,,,,
0.900000,,,0.024643,,,,,,,,,0.010429,,,,,,,,,-0.015157,,,,,,,,,0.060952,,,,,,,,,-0.051342,,,,,,,,,0.054403,,,,,,,,,0.000000,,,,,,,,,-0.010227,,,,,,,,,-0.032974,,,,,,,
1.000000,,,0.035844,,,,,,,,,0.018826,,,,,,,,,-0.031874,,,,,,,,,0.056493,,,,,,,,,-0.058119,,,,,,,,,0.065493,,,,,,,,,0.000000,,,,,,,,,-0.020044,,,,,,,,,-0.045419,,,,,,,
1.100000,,,0.048675,,,,,,,,,0.023426,,,,,,,,,-0.047915,,,,,,,,,0.040886,,,,,,,,,-0.051772,,,,,,,,,0.069441,,,,,,,,,0.000000,,,,,,,,,-0.024652,,,,,,,,,-0.061930,,,,,,,
1.200000,,,0.059224,,,,,,,,,0.026932,,,,,,,,,-0.066002,,,,,,,,,0.023636,,,,,,,,,-0.035959,,,,,,,,,0.069441,,,,,,,,,0.000000,,,,,,,,,-0.027224,,,,,,,,,-0.075181,,,,,,,
1.300000,,,0.069543,,,,,,,,,0.027912,,,,,,,,,-0.074552,,,,,,,,,0.002631,,,,,,,,,-0.029828,,,,,,,,,0.069065,,,,,,,,,0.000000,,,,,,,,,-0.027288,,,,,,,,,-0.085599,,,,,,,
1.400000,,,0.076866,,,,,,,,,0.026488,,,,,,,,,-0.082788,,,,,,,,,-0.015793,,,,,,,,,-0.011433,,,,,,,,,0.064177,,,,,,,,,0.000000,,,,,,,,,-0.025848,,,,,,,,,-0.093167,,,,,,,
1.500000,,,0.084797,,,,,,,,,0.020007,,,,,,,,,-0.073763,,,,,,,,,-0.022716,,,,,,,,,-0.010250,,,,,,,,,0.051771,,,,,,,,,0.000000,,,,,,,,,-0.019009,,,,,,,,,-0.098368,,,,,,,
1.600000,,,0.087292,,,,,,,,,0.014702,,,,,,,,,-0.076172,,,,,,,,,-0.020252,,,,,,,,,0.013630,,,,,,,,,0.036169,,,,,,,,,0.000000,,,,,,,,,-0.011679,,,,,,,,,-0.099676,,,,,,,
1.700000,,,0.084450,,,,,,,,,0.011218,,,,,,,,,-0.068131,,,,,,,,,-0.012155,,,,,,,,,0.008467,,,,,,,,,0.014740,,,,,,,,,0.000000,,,,,,,,,-0.004464,,,,,,,,,-0.096427,,,,,,,
1.800000,,,0.082227,,,,,,,,,0.009195,,,,,,,,,-0.061101,,,,,,,,,0.004743,,,,,,,,,0.029551,,,,,,,,,-0.007254,,,,,,,,,0.000000,,,,,,,,,-0.000640,,,,,,,,,-0.093946,,,,,,,
1.900000,,,0.073904,,,,,,,,,0.011739,,,,,,,,,-0.058323,,,,,,,,,0.029855,,,,,,,,,0.059133,,,,,,,,,-0.024172,,,,,,,,,0.000000,,,,,,,,,-0.003815,,,,,,,,,-0.083082,,,,,,,
2.000000,,,0.065921,,,,,,,,,0.018025,,,,,,,,,-0.053035,,,,,,,,,0.051681,,,,,,,,,0.068921,,,,,,,,,-0.036390,,,,,,,,,0.000000,,,,,,,,,-0.009378,,,,,,,,,-0.072159,,,,,,,
2.100000,,,0.054653,,,,,,,,,0.026369,,,,,,,,,-0.048978,,,,,,,,,0.069870,,,,,,,,,0.060316,,,,,,,,,-0.048797,,,,,,,,,0.000000,,,,,,,,,-0.016379,,,,,,,,,-0.059669,,,,,,,
2.200000,,,0.045003,,,,,,,,,0.036126,,,,,,,,,-0.040904,,,,,,,,,0.075503,,,,,,,,,0.053109,,,,,,,,,-0.051992,,,,,,,,,0.000000,,,,,,,,,-0.024941,,,,,,,,,-0.047881,,,,,,,
2.300000,,,0.032163,,,,,,,,,0.047313,,,,,,,,,-0.041656,,,,,,,,,0.067641,,,,,,,,,0.059563,,,,,,,,,-0.046165,,,,,,,,,0.000000,,,,,,,,,-0.034930,,,,,,,,,-0.035388,,,,,,,
2.400000,,,0.021838,,,,,,,,,0.056431,,,,,,,,,-0.031389,,,,,,,,,0.054028,,,,,,,,,0.045471,,,,,,,,,-0.038458,,,,,,,,,0.000000,,,,,,,,,-0.042996,,,,,,,,,-0.023889,,,,,,,
2.500000,,,0.013683,,,,,,,,,0.062508,,,,,,,,,-0.026866,,,,,,,,,0.038304,,,,,,,,,0.047945,,,,,,,,,-0.029247,,,,,,,,,0.000000,,,,,,,,,-0.049309,,,,,,,,,-0.014636,,,,,,,
2.600000,,,0.006854,,,,,,,,,0.067407,,,,,,,,,-0.020821,,,,,,,,,0.018238,,,,,,,,,0.016105,,,,,,,,,-0.016089,,,,,,,,,0.000000,,,,,,,,,-0.053079,,,,,,,,,-0.005726,,,,,,,
2.700000,,,0.005506,,,,,,,,,0.070284,,,,,,,,,-0.019177,,,,,,,,,-0.009808,,,,,,,,,-0.030796,,,,,,,,,0.000077,,,,,,,,,0.000000,,,,,,,,,-0.054925,,,,,,,,,-0.003051,,,,,,,
2.800000,,,0.009972,,,,,,,,,0.068740,,,,,,,,,-0.014016,,,,,,,,,-0.037150,,,,,,,,,-0.063174,,,,,,,,,0.020567,,,,,,,,,0.000000,,,,,,,,,-0.055759,,,,,,,,,-0.007972,,,,,,,
2.900000,,,0.019079,,,,,,,,,0.063390,,,,,,,,,-0.018551,,,,,,,,,-0.058272,,,,,,,,,-0.047146,,,,,,,,,0.048951,,,,,,,,,0.000000,,,,,,,,,-0.055304,,,,,,,,,-0.016816,,,,,,,
3.000000,,,0.026343,,,,,,,,,0.055228,,,,,,,,,-0.020816,,,,,,,,,-0.064844,,,,,,,,,-0.039186,,,,,,,,,0.053839,,,,,,,,,0.000000,,,,,,,,,-0.050900,,,,,,,,,-0.026353,,,,,,,
3.100000,,,0.032700,,,,,,,,,0.046943,,,,,,,,,-0.024020,,,,,,,,,-0.054517,,,,,,,,,-0.036389,,,,,,,,,0.048951,,,,,,,,,0.000000,,,,,,,,,-0.046064,,,,,,,,,-0.035339,,,,,,,
3.200000,,,0.036813,,,,,,,,,0.040257,,,,,,,,,-0.031477,,,,,,,,,-0.039966,,,,,,,,,-0.034023,,,,,,,,,0.044816,,,,,,,,,0.000000,,,,,,,,,-0.041343,,,,,,,,,-0.041549,,,,,,,
3.300000,,,0.043902,,,,,,,,,0.036129,,,,,,,,,-0.038686,,,,,,,,,-0.026471,,,,,,,,,-0.031656,,,,,,,,,0.038049,,,,,,,,,0.000000,,,,,,,,,-0.038666,,,,,,,,,-0.047789,,,,,,,
3.400000,,,0.048414,,,,,,,,,0.033731,,,,,,,,,-0.047219,,,,,,,,,-0.012038,,,,,,,,,-0.012294,,,,,,,,,0.027710,,,,,,,,,0.000000,,,,,,,,,-0.036959,,,,,,,,,-0.052147,,,,,,,
3.500000,,,0.049314,,,,,,,,,0.033061,,,,,,,,,-0.052705,,,,,,,,,0.001340,,,,,,,,,0.004272,,,,,,,,,0.008536,,,,,,,,,0.000000,,,,,,,,,-0.037142,,,,,,,,,-0.054479,,,,,,,
3.600000,,,0.047181,,,,,,,,,0.034018,,,,,,,,,-0.062329,,,,,,,,,0.011197,,,,,,,,,0.018256,,,,,,,,,-0.008006,,,,,,,,,0.000000,,,,,,,,,-0.036724,,,,,,,,,-0.052684,,,,,,,
3.700000,,,0.043016,,,,,,,,,0.037488,,,,,,,,,-0.060810,,,,,,,,,0.014952,,,,,,,,,0.015244,,,,,,,,,-0.033570,,,,,,,,,0.000000,,,,,,,,,-0.037754,,,,,,,,,-0.048525,,,,,,,
3.800000,,,0.040392,,,,,,,,,0.042724,,,,,,,,,-0.058288,,,,,,,,,0.014013,,,,,,,,,0.011372,,,,,,,,,-0.042029,,,,,,,,,0.000000,,,,,,,,,-0.041640,,,,,,,,,-0.043853,,,,,,,
3.900000,,,0.037105,,,,,,,,,0.047000,,,,,,,,,-0.054622,,,,,,,,,0.003569,,,,,,,,,0.012340,,,,,,,,,-0.046541,,,,,,,,,0.000000,,,,,,,,,-0.044222,,,,,,,,,-0.039047,,,,,,,
4.000000,,,0.035505,,,,,,,,,0.048337,,,,,,,,,-0.047272,,,,,,,,,-0.012390,,,,,,,,,0.010619,,,,,,,,,-0.050676,,,,,,,,,0.000000,,,,,,,,,-0.045595,,,,,,,,,-0.035628,,,,,,,
4.100000,,,0.030480,,,,,,,,,0.046795,,,,,,,,,-0.043971,,,,,,,,,-0.028583,,,,,,,,,0.022021,,,,,,,,,-0.049736,,,,,,,,,0.000000,,,,,,,,,-0.044669,,,,,,,,,-0.032244,,,,,,,
4.200000,,,0.024954,,,,,,,,,0.042559,,,,,,,,,-0.030669,,,,,,,,,-0.046068,,,,,,,,,0.021483,,,,,,,,,-0.053308,,,,,,,,,0.000000,,,,,,,,,-0.041798,,,,,,,,,-0.027751,,,,,,,
4.300000,,,0.020666,,,,,,,,,0.035369,,,,,,,,,-0.019303,,,,,,,,,-0.057216,,,,,,,,,0.025786,,,,,,,,,-0.044097,,,,,,,,,0.000000,,,,,,,,,-0.034993,,,,,,,,,-0.024259,,,,,,,
4.400000,,,0.014900,,,,,,,,,0.025791,,,,,,,,,-0.006232,,,,,,,,,-0.060736,,,,,,,,,0.030196,,,,,,,,,-0.038646,,,,,,,,,0.000000,,,,,,,,,-0.026640,,,,,,,,,-0.019564,,,,,,,
4.500000,,,0.008974,,,,,,,,,0.015825,,,,,,,,,0.001415,,,,,,,,,-0.060854,,,,,,,,,0.027507,,,,,,,,,-0.034510,,,,,,,,,0.000000,,,,,,,,,-0.017242,,,,,,,,,-0.014252,,,,,,,
4.600000,,,0.004000,,,,,,,,,0.006040,,,,,,,,,0.011301,,,,,,,,,-0.052757,,,,,,,,,0.028152,,,,,,,,,-0.033946,,,,,,,,,0.000000,,,,,,,,,-0.007767,,,,,,,,,-0.007975,,,,,,,
4.700000,,,0.000090,,,,,,,,,-0.002410,,,,,,,,,0.015964,,,,,,,,,-0.050997,,,,,,,,,0.024925,,,,,,,,,-0.033194,,,,,,,,,0.000000,,,,,,,,,-0.000342,,,,,,,,,-0.003270,,,,,,,
4.800000,,,-0.002797,,,,,,,,,-0.009001,,,,,,,,,0.017612,,,,,,,,,-0.042900,,,,,,,,,0.023419,,,,,,,,,-0.027931,,,,,,,,,0.000000,,,,,,,,,0.006150,,,,,,,,,0.000352,,,,,,,
4.900000,,,-0.005287,,,,,,,,,-0.015258,,,,,,,,,0.021915,,,,,,,,,-0.032339,,,,,,,,,0.013415,,,,,,,,,-0.023984,,,,,,,,,0.000000,,,,,,,,,0.012243,,,,,,,,,0.004498,,,,,,,
5.000000,,,-0.007205,,,,,,,,,-0.019941,,,,,,,,,0.019754,,,,,,,,,-0.019430,,,,,,,,,0.012878,,,,,,,,,-0.015525,,,,,,,,,0.000000,,,,,,,,,0.017318,,,,,,,,,0.007114,,,,,,,
5.100000,,,-0.008828,,,,,,,,,-0.022698,,,,,,,,,0.017547,,,,,,,,,-0.010160,,,,,,,,,0.008360,,,,,,,,,-0.012893,,,,,,,,,0.000000,,,,,,,,,0.020712,,,,,,,,,0.009725,,,,,,,
5.200000,,,-0.009300,,,,,,,,,-0.022879,,,,,,,,,0.013389,,,,,,,,,-0.005584,,,,,,,,,0.004702,,,,,,,,,-0.010825,,,,,,,,,0.000000,,,,,,,,,0.021166,,,,,,,,,0.010671,,,,,,,
5.300000,,,-0.009453,,,,,,,,,-0.022685,,,,,,,,,0.012533,,,,,,,,,-0.000890,,,,,,,,,0.004487,,,,,,,,,-0.007254,,,,,,,,,0.000000,,,,,,,,,0.020961,,,,,,,,,0.010839,,,,,,,
5.400000,,,-0.010490,,,,,,,,,-0.022801,,,,,,,,,0.007899,,,,,,,,,-0.002885,,,,,,,,,0.001583,,,,,,,,,-0.003118,,,,,,,,,0.000000,,,,,,,,,0.020999,,,,,,,,,0.011112,,,,,,,
0.000000,,,,-0.014400,,,,,,,,,-0.019649,,,,,,,,,0.009735,,,,,,,,,-0.003706,,,,,,,,,0.001045,,,,,,,,,0.005341,,,,,,,,,0.000000,,,,,,,,,0.016930,,,,,,,,,0.013826,,,,,,
0.100000,,,,-0.014513,,,,,,,,,-0.020273,,,,,,,,,0.012824,,,,,,,,,-0.002885,,,,,,,,,0.003734,,,,,,,,,0.008912,,,,,,,,,0.000000,,,,,,,,,0.016955,,,,,,,,,0.013629,,,,,,
0.200000,,,,-0.014687,,,,,,,,,-0.020135,,,,,,,,,0.020832,,,,,,,,,-0.000655,,,,,,,,,-0.004441,,,,,,,,,0.014740,,,,,,,,,0.000000,,,,,,,,,0.016280,,,,,,,,,0.014629,,,,,,
0.300000,,,,-0.013715,,,,,,,,,-0.019346,,,,,,,,,0.025322,,,,,,,,,0.009202,,,,,,,,,-0.011648,,,,,,,,,0.017371,,,,,,,,,0.000000,,,,,,,,,0.015290,,,,,,,,,0.013026,,,,,,
0.400000,,,,-0.011292,,,,,,,,,-0.017650,,,,,,,,,0.027484,,,,,,,,,0.021993,,,,,,,,,-0.020362,,,,,,,,,0.020755,,,,,,,,,0.000000,,,,,,,,,0.014534,,,,,,,,,0.010345,,,,,,
0.500000,,,,-0.008981,,,,,,,,,-0.013290,,,,,,,,,0.025540,,,,,,,,,0.033258,,,,,,,,,-0.024557,,,,,,,,,0.027146,,,,,,,,,0.000000,,,,,,,,,0.011669,,,,,,,,,0.006263,,,,,,
0.600000,,,,-0.005958,,,,,,,,,-0.008123,,,,,,,,,0.017338,,,,,,,,,0.041120,,,,,,,,,-0.030581,,,,,,,,,0.036921,,,,,,,,,0.000000,,,,,,,,,0.008376,,,,,,,,,0.001664,,,,,,
0.700000,,,,-0.000777,,,,,,,,,-0.002610,,,,,,,,,0.008962,,,,,,,,,0.044406,,,,,,,,,-0.046931,,,,,,,,,0.045380,,,,,,,,,0.000000,,,,,,,,,0.004014,,,,,,,,,-0.005193,,,,,,
0.800000,,,,0.008575,,,,,,,,,0.003194,,,,,,,,,-0.003680,,,,,,,,,0.048044,,,,,,,,,-0.053063,,,,,,,,,0.055906,,,,,,,,,0.000000,,,,,,,,,0.000167,,,,,,,,,-0.016624,,,,,,
0.900000,,,,0.018607,,,,,,,,,0.010067,,,,,,,,,-0.020255,,,,,,,,,0.044993,,,,,,,,,-0.054784,,,,,,,,,0.065305,,,,,,,,,0.000000,,,,,,,,,-0.005277,,,,,,,,,-0.028600,,,,,,
