Relative Time (to start of segment),aclx 1,aclx 2,aclx 3,aclx 4,aclx 5,aclx 6,aclx 7,aclx 8,acly 1,acly 2,acly 3,acly 4,acly 5,acly 6,acly 7,acly 8,aclz 1,aclz 2,aclz 3,aclz 4,aclz 5,aclz 6,aclz 7,aclz 8,gyrx 1,gyrx 2,gyrx 3,gyrx 4,gyrx 5,gyrx 6,gyrx 7,gyrx 8,gyry 1,gyry 2,gyry 3,gyry 4,gyry 5,gyry 6,gyry 7,gyry 8,gyrz 1,gyrz 2,gyrz 3,gyrz 4,gyrz 5,gyrz 6,gyrz 7,gyrz 8,magr 1,magr 2,magr 3,magr 4,magr 5,magr 6,magr 7,magr 8,magphi 1,magphi 2,magphi 3,magphi 4,magphi 5,magphi 6,magphi 7,magphi 8,magtheta 1,magtheta 2,magtheta 3,magtheta 4,magtheta 5,magtheta 6,magtheta 7,magtheta 8,
3.400000,,,0.059106,,,,,,,,0.057640,,,,,,,,0.065813,,,,,,,,0.005105,,,,,,,,0.022581,,,,,,,,-0.002468,,,,,,,,0.000000,,,,,,,,0.054406,,,,,,,,-0.062230,,,,,,
3.500000,,,0.071476,,,,,,,,0.073593,,,,,,,,0.074025,,,,,,,,-0.009600,,,,,,,,0.042900,,,,,,,,-0.014908,,,,,,,,0.000000,,,,,,,,0.088567,,,,,,,,-0.080077,,,,,,
3.600000,,,0.068282,,,,,,,,0.071258,,,,,,,,0.070704,,,,,,,,-0.019543,,,,,,,,0.054269,,,,,,,,-0.023819,,,,,,,,0.000000,,,,,,,,0.069220,,,,,,,,-0.078602,,,,,,
3.700000,,,0.065835,,,,,,,,0.067786,,,,,,,,0.066620,,,,,,,,-0.023672,,,,,,,,0.052725,,,,,,,,-0.024646,,,,,,,,0.000000,,,,,,,,0.050318,,,,,,,,-0.075394,,,,,,
3.800000,,,0.062186,,,,,,,,0.063600,,,,,,,,0.061917,,,,,,,,-0.027964,,,,,,,,0.051462,,,,,,,,-0.025657,,,,,,,,0.000000,,,,,,,,0.031700,,,,,,,,-0.070391,,,,,,
4.000000,,,0.059393,,,,,,,,0.058748,,,,,,,,0.056551,,,,,,,,-0.032962,,,,,,,,0.050480,,,,,,,,-0.027402,,,,,,,,0.000000,,,,,,,,0.013289,,,,,,,,-0.064018,,,,,,
4.100000,,,0.056145,,,,,,,,0.057416,,,,,,,,0.053720,,,,,,,,-0.039373,,,,,,,,0.049918,,,,,,,,-0.029791,,,,,,,,0.000000,,,,,,,,0.013443,,,,,,,,-0.063157,,,,,,
4.200000,,,0.053091,,,,,,,,0.055895,,,,,,,,0.051271,,,,,,,,-0.046544,,,,,,,,0.050480,,,,,,,,-0.032087,,,,,,,,0.000000,,,,,,,,0.013596,,,,,,,,-0.062398,,,,,,
4.300000,,,0.053491,,,,,,,,0.050206,,,,,,,,0.043593,,,,,,,,-0.054259,,,,,,,,0.052585,,,,,,,,-0.034751,,,,,,,,0.000000,,,,,,,,0.006253,,,,,,,,-0.051982,,,,,,
4.400000,,,0.050556,,,,,,,,0.048752,,,,,,,,0.042817,,,,,,,,-0.063323,,,,,,,,0.056293,,,,,,,,-0.038089,,,,,,,,0.000000,,,,,,,,0.013611,,,,,,,,-0.053063,,,,,,
4.500000,,,0.040526,,,,,,,,0.036312,,,,,,,,0.028697,,,,,,,,-0.069308,,,,,,,,0.056375,,,,,,,,-0.037048,,,,,,,,0.000000,,,,,,,,-0.000842,,,,,,,,-0.040579,,,,,,
4.600000,,,0.032981,,,,,,,,0.028265,,,,,,,,0.020118,,,,,,,,-0.065451,,,,,,,,0.048514,,,,,,,,-0.034935,,,,,,,,0.000000,,,,,,,,-0.008746,,,,,,,,-0.031007,,,,,,
4.700000,,,0.027340,,,,,,,,0.021061,,,,,,,,0.012003,,,,,,,,-0.055889,,,,,,,,0.032372,,,,,,,,-0.024922,,,,,,,,0.000000,,,,,,,,0.003018,,,,,,,,-0.022329,,,,,,
4.800000,,,0.023113,,,,,,,,0.014900,,,,,,,,0.004823,,,,,,,,-0.052086,,,,,,,,0.023950,,,,,,,,-0.023360,,,,,,,,0.000000,,,,,,,,0.014262,,,,,,,,-0.015593,,,,,,
5.000000,,,0.019297,,,,,,,,0.009451,,,,,,,,-0.000885,,,,,,,,-0.048717,,,,,,,,0.016932,,,,,,,,-0.021063,,,,,,,,0.000000,,,,,,,,0.025295,,,,,,,,-0.010205,,,,,,
5.100000,,,0.015945,,,,,,,,0.004657,,,,,,,,-0.005713,,,,,,,,-0.045077,,,,,,,,0.010615,,,,,,,,-0.017848,,,,,,,,0.000000,,,,,,,,0.036195,,,,,,,,-0.006132,,,,,,
5.200000,,,0.012786,,,,,,,,-0.003890,,,,,,,,-0.013993,,,,,,,,-0.040731,,,,,,,,0.008369,,,,,,,,-0.013347,,,,,,,,0.000000,,,,,,,,0.028356,,,,,,,,0.002939,,,,,,
5.300000,,,0.009591,,,,,,,,-0.012241,,,,,,,,-0.021481,,,,,,,,-0.035841,,,,,,,,0.005983,,,,,,,,-0.008386,,,,,,,,0.000000,,,,,,,,0.020674,,,,,,,,0.012938,,,,,,
5.400000,,,0.005672,,,,,,,,-0.018089,,,,,,,,-0.023855,,,,,,,,-0.029757,,,,,,,,0.004825,,,,,,,,-0.001037,,,,,,,,0.000000,,,,,,,,0.019141,,,,,,,,0.014227,,,,,,
5.500000,,,-0.003187,,,,,,,,-0.032752,,,,,,,,-0.039843,,,,,,,,-0.016989,,,,,,,,-0.006650,,,,,,,,0.006221,,,,,,,,0.000000,,,,,,,,0.004626,,,,,,,,0.031562,,,,,,
5.600000,,,-0.001480,,,,,,,,-0.032958,,,,,,,,-0.039399,,,,,,,,-0.015414,,,,,,,,-0.008756,,,,,,,,0.003557,,,,,,,,0.000000,,,,,,,,0.004548,,,,,,,,0.031344,,,,,,
5.700000,,,0.000831,,,,,,,,-0.033170,,,,,,,,-0.038811,,,,,,,,-0.014599,,,,,,,,-0.003141,,,,,,,,0.002822,,,,,,,,0.000000,,,,,,,,0.004476,,,,,,,,0.031132,,,,,,
5.800000,,,0.003029,,,,,,,,-0.033322,,,,,,,,-0.038498,,,,,,,,-0.013838,,,,,,,,-0.002158,,,,,,,,0.002087,,,,,,,,0.000000,,,,,,,,0.004326,,,,,,,,0.030506,,,,,,
6.000000,,,0.002941,,,,,,,,-0.033434,,,,,,,,-0.038332,,,,,,,,-0.013186,,,,,,,,0.004158,,,,,,,,0.001536,,,,,,,,0.000000,,,,,,,,0.004316,,,,,,,,0.030566,,,,,,
6.100000,,,0.001703,,,,,,,,-0.033483,,,,,,,,-0.038654,,,,,,,,-0.011991,,,,,,,,0.008790,,,,,,,,0.000525,,,,,,,,0.000000,,,,,,,,0.004260,,,,,,,,0.030484,,,,,,
6.200000,,,0.000136,,,,,,,,-0.033518,,,,,,,,-0.039123,,,,,,,,-0.010578,,,,,,,,0.012861,,,,,,,,-0.000761,,,,,,,,0.000000,,,,,,,,0.004105,,,,,,,,0.030101,,,,,,
6.300000,,,-0.001289,,,,,,,,-0.033323,,,,,,,,-0.039297,,,,,,,,-0.008568,,,,,,,,0.012440,,,,,,,,-0.002415,,,,,,,,0.000000,,,,,,,,0.004072,,,,,,,,0.030333,,,,,,
6.400000,,,-0.003666,,,,,,,,-0.033096,,,,,,,,-0.040711,,,,,,,,-0.006250,,,,,,,,0.010486,,,,,,,,-0.004658,,,,,,,,0.000000,,,,,,,,0.003805,,,,,,,,0.029645,,,,,,
0.000000,,,,-0.009683,,,,,,,,-0.033060,,,,,,,,-0.038861,,,,,,,,0.005204,,,,,,,,-0.015762,,,,,,,,-0.003900,,,,,,,,0.000000,,,,,,,,0.003874,,,,,,,,0.029780,,,,,
0.100000,,,,-0.016214,,,,,,,,-0.030066,,,,,,,,-0.031749,,,,,,,,0.020009,,,,,,,,-0.020125,,,,,,,,0.007599,,,,,,,,0.000000,,,,,,,,-0.006981,,,,,,,,0.025449,,,,,
0.200000,,,,-0.021622,,,,,,,,-0.029003,,,,,,,,-0.025629,,,,,,,,0.035384,,,,,,,,-0.022371,,,,,,,,0.016510,,,,,,,,0.000000,,,,,,,,-0.017808,,,,,,,,0.022239,,,,,
0.300000,,,,-0.028077,,,,,,,,-0.025049,,,,,,,,-0.017015,,,,,,,,0.050922,,,,,,,,-0.023915,,,,,,,,0.026156,,,,,,,,0.000000,,,,,,,,-0.029640,,,,,,,,0.014071,,,,,
0.400000,,,,-0.032424,,,,,,,,-0.020137,,,,,,,,-0.008023,,,,,,,,0.066189,,,,,,,,-0.025459,,,,,,,,0.036169,,,,,,,,0.000000,,,,,,,,-0.021791,,,,,,,,0.004487,,,,,
0.600000,,,,-0.034872,,,,,,,,-0.014625,,,,,,,,0.001136,,,,,,,,0.081183,,,,,,,,-0.027424,,,,,,,,0.046550,,,,,,,,0.000000,,,,,,,,-0.014109,,,,,,,,-0.005850,,,,,
0.700000,,,,-0.037344,,,,,,,,-0.009609,,,,,,,,0.010477,,,,,,,,0.096070,,,,,,,,-0.028267,,,,,,,,0.057114,,,,,,,,0.000000,,,,,,,,-0.006743,,,,,,,,-0.016177,,,,,
0.800000,,,,-0.040548,,,,,,,,-0.004434,,,,,,,,0.019893,,,,,,,,0.095635,,,,,,,,-0.025038,,,,,,,,0.058308,,,,,,,,0.000000,,,,,,,,0.000770,,,,,,,,-0.025811,,,,,
0.900000,,,,-0.043252,,,,,,,,0.001881,,,,,,,,0.028586,,,,,,,,0.109000,,,,,,,,-0.022792,,,,,,,,0.067954,,,,,,,,0.000000,,,,,,,,0.008331,,,,,,,,-0.035543,,,,,
1.000000,,,,-0.045359,,,,,,,,0.003642,,,,,,,,0.030243,,,,,,,,0.120694,,,,,,,,-0.016148,,,,,,,,0.073489,,,,,,,,0.000000,,,,,,,,-0.012009,,,,,,,,-0.038199,,,,,
1.100000,,,,-0.044116,,,,,,,,0.017490,,,,,,,,0.046987,,,,,,,,0.132144,,,,,,,,-0.018441,,,,,,,,0.080356,,,,,,,,0.000000,,,,,,,,-0.005839,,,,,,,,-0.053672,,,,,
1.200000,,,,-0.033330,,,,,,,,0.024906,,,,,,,,0.050724,,,,,,,,0.117801,,,,,,,,-0.015212,,,,,,,,0.068689,,,,,,,,0.000000,,,,,,,,0.012734,,,,,,,,-0.058221,,,,,
1.300000,,,,-0.023214,,,,,,,,0.034349,,,,,,,,0.054712,,,,,,,,0.102698,,,,,,,,-0.013809,,,,,,,,0.059870,,,,,,,,0.000000,,,,,,,,0.031111,,,,,,,,-0.064379,,,,,
1.400000,,,,-0.011302,,,,,,,,0.040848,,,,,,,,0.056334,,,,,,,,0.087431,,,,,,,,-0.013388,,,,,,,,0.050224,,,,,,,,0.000000,,,,,,,,0.050554,,,,,,,,-0.065819,,,,,
1.600000,,,,-0.001622,,,,,,,,0.046462,,,,,,,,0.057425,,,,,,,,0.072328,,,,,,,,-0.012967,,,,,,,,0.039935,,,,,,,,0.000000,,,,,,,,0.050252,,,,,,,,-0.065862,,,,,
1.700000,,,,0.005573,,,,,,,,0.051499,,,,,,,,0.058330,,,,,,,,0.057605,,,,,,,,-0.012124,,,,,,,,0.029187,,,,,,,,0.000000,,,,,,,,0.050134,,,,,,,,-0.064857,,,,,
1.800000,,,,0.013557,,,,,,,,0.056995,,,,,,,,0.058941,,,,,,,,0.043207,,,,,,,,-0.009317,,,,,,,,0.018071,,,,,,,,0.000000,,,,,,,,0.050178,,,,,,,,-0.064367,,,,,
1.900000,,,,0.022322,,,,,,,,0.062304,,,,,,,,0.059909,,,,,,,,0.043696,,,,,,,,-0.011703,,,,,,,,0.016693,,,,,,,,0.000000,,,,,,,,0.050256,,,,,,,,-0.064517,,,,,
2.000000,,,,0.040990,,,,,,,,0.076298,,,,,,,,0.065243,,,,,,,,0.011458,,,,,,,,-0.008244,,,,,,,,-0.003743,,,,,,,,0.000000,,,,,,,,0.072717,,,,,,,,-0.069874,,,,,
2.100000,,,,0.048834,,,,,,,,0.082452,,,,,,,,0.068565,,,,,,,,-0.000429,,,,,,,,-0.006026,,,,,,,,-0.010805,,,,,,,,0.000000,,,,,,,,0.087247,,,,,,,,-0.074018,,,,,
2.200000,,,,0.050275,,,,,,,,0.080412,,,,,,,,0.065767,,,,,,,,-0.001868,,,,,,,,-0.004196,,,,,,,,-0.011254,,,,,,,,0.000000,,,,,,,,0.084150,,,,,,,,-0.070166,,,,,
2.300000,,,,0.046435,,,,,,,,0.072926,,,,,,,,0.061505,,,,,,,,-0.006834,,,,,,,,0.005542,,,,,,,,-0.014029,,,,,,,,0.000000,,,,,,,,0.078271,,,,,,,,-0.062939,,,,,
2.400000,,,,0.044637,,,,,,,,0.068837,,,,,,,,0.057999,,,,,,,,-0.006663,,,,,,,,0.006590,,,,,,,,-0.014534,,,,,,,,0.000000,,,,,,,,0.075280,,,,,,,,-0.059310,,,,,
4.200000,,,,0.042026,,,,,,,,0.064758,,,,,,,,0.054003,,,,,,,,-0.007111,,,,,,,,0.008299,,,,,,,,-0.012694,,,,,,,,0.000000,,,,,,,,0.072309,,,,,,,,-0.055485,,,,,
4.300000,,,,0.039866,,,,,,,,0.060620,,,,,,,,0.050684,,,,,,,,-0.007410,,,,,,,,0.009623,,,,,,,,-0.011358,,,,,,,,0.000000,,,,,,,,0.069307,,,,,,,,-0.051836,,,,,
4.400000,,,,0.038057,,,,,,,,0.056390,,,,,,,,0.047372,,,,,,,,-0.007666,,,,,,,,0.010781,,,,,,,,-0.010312,,,,,,,,0.000000,,,,,,,,0.066361,,,,,,,,-0.048144,,,,,
4.600000,,,,0.035760,,,,,,,,0.052263,,,,,,,,0.044058,,,,,,,,-0.007773,,,,,,,,0.011001,,,,,,,,-0.009807,,,,,,,,0.000000,,,,,,,,0.063400,,,,,,,,-0.044339,,,,,
4.700000,,,,0.033221,,,,,,,,0.048160,,,,,,,,0.040599,,,,,,,,-0.007794,,,,,,,,0.011056,,,,,,,,-0.009482,,,,,,,,0.000000,,,,,,,,0.060404,,,,,,,,-0.040449,,,,,
4.800000,,,,0.005087,,,,,,,,-0.015610,,,,,,,,-0.010111,,,,,,,,-0.020086,,,,,,,,0.042198,,,,,,,,-0.006089,,,,,,,,0.000000,,,,,,,,0.011311,,,,,,,,0.020154,,,,,
4.900000,,,,0.000129,,,,,,,,-0.025609,,,,,,,,-0.019192,,,,,,,,-0.019597,,,,,,,,0.043180,,,,,,,,-0.005722,,,,,,,,0.000000,,,,,,,,0.003564,,,,,,,,0.029790,,,,,
5.000000,,,,-0.007458,,,,,,,,-0.031067,,,,,,,,-0.022028,,,,,,,,-0.014169,,,,,,,,0.039051,,,,,,,,-0.004573,,,,,,,,0.000000,,,,,,,,0.003435,,,,,,,,0.029270,,,,,
5.100000,,,,-0.009225,,,,,,,,-0.032447,,,,,,,,-0.029373,,,,,,,,-0.002375,,,,,,,,0.017774,,,,,,,,0.003557,,,,,,,,0.000000,,,,,,,,0.003393,,,,,,,,0.029295,,,,,
5.200000,,,,-0.010893,,,,,,,,-0.032410,,,,,,,,-0.030413,,,,,,,,-0.003081,,,,,,,,0.016230,,,,,,,,0.004659,,,,,,,,0.000000,,,,,,,,0.003490,,,,,,,,0.029718,,,,,
5.300000,,,,-0.010447,,,,,,,,-0.032432,,,,,,,,-0.030604,,,,,,,,-0.002157,,,,,,,,0.012861,,,,,,,,-0.000118,,,,,,,,0.000000,,,,,,,,0.003418,,,,,,,,0.029476,,,,,
0.000000,,,,,-0.014888,,,,,,,,-0.031925,,,,,,,,-0.042830,,,,,,,,-0.002755,,,,,,,,0.003176,,,,,,,,-0.008661,,,,,,,,0.000000,,,,,,,,0.003400,,,,,,,,0.029030,,,,
0.100000,,,,,-0.015381,,,,,,,,-0.031862,,,,,,,,-0.042905,,,,,,,,0.004905,,,,,,,,-0.004264,,,,,,,,-0.002139,,,,,,,,0.000000,,,,,,,,0.003334,,,,,,,,0.028889,,,,
0.300000,,,,,-0.023972,,,,,,,,-0.031539,,,,,,,,-0.037542,,,,,,,,0.017836,,,,,,,,-0.011844,,,,,,,,0.006221,,,,,,,,0.000000,,,,,,,,-0.007474,,,,,,,,0.027149,,,,
0.400000,,,,,-0.023586,,,,,,,,-0.031574,,,,,,,,-0.037652,,,,,,,,0.030603,,,,,,,,-0.021108,,,,,,,,0.018255,,,,,,,,0.000000,,,,,,,,-0.007470,,,,,,,,0.027061,,,,
0.500000,,,,,-0.029103,,,,,,,,-0.027109,,,,,,,,-0.030262,,,,,,,,0.030603,,,,,,,,-0.021248,,,,,,,,0.018255,,,,,,,,0.000000,,,,,,,,-0.018772,,,,,,,,0.021238,,,,
0.600000,,,,,-0.028774,,,,,,,,-0.027182,,,,,,,,-0.030086,,,,,,,,0.030494,,,,,,,,-0.021669,,,,,,,,0.018255,,,,,,,,0.000000,,,,,,,,-0.018676,,,,,,,,0.021444,,,,
0.700000,,,,,-0.029749,,,,,,,,-0.027443,,,,,,,,-0.030494,,,,,,,,0.027515,,,,,,,,-0.021424,,,,,,,,0.016226,,,,,,,,0.000000,,,,,,,,-0.016728,,,,,,,,0.022892,,,,
0.800000,,,,,-0.022984,,,,,,,,-0.017453,,,,,,,,-0.020717,,,,,,,,0.034189,,,,,,,,-0.028407,,,,,,,,0.022113,,,,,,,,0.000000,,,,,,,,-0.010733,,,,,,,,0.013133,,,,
0.900000,,,,,-0.015321,,,,,,,,-0.007721,,,,,,,,-0.011750,,,,,,,,0.037611,,,,,,,,-0.030793,,,,,,,,0.024226,,,,,,,,0.000000,,,,,,,,-0.003037,,,,,,,,0.003456,,,,
1.000000,,,,,-0.007424,,,,,,,,0.002249,,,,,,,,-0.003049,,,,,,,,0.037014,,,,,,,,-0.030653,,,,,,,,0.023675,,,,,,,,0.000000,,,,,,,,0.004533,,,,,,,,-0.005922,,,,
1.100000,,,,,0.001317,,,,,,,,0.011864,,,,,,,,0.005851,,,,,,,,0.037829,,,,,,,,-0.028828,,,,,,,,0.023216,,,,,,,,0.000000,,,,,,,,0.012463,,,,,,,,-0.014720,,,,
1.300000,,,,,0.009556,,,,,,,,0.021560,,,,,,,,0.014780,,,,,,,,0.030223,,,,,,,,-0.020827,,,,,,,,0.016785,,,,,,,,0.000000,,,,,,,,0.020351,,,,,,,,-0.023650,,,,
1.400000,,,,,0.026385,,,,,,,,0.031417,,,,,,,,0.018254,,,,,,,,0.020552,,,,,,,,-0.014791,,,,,,,,0.009987,,,,,,,,0.000000,,,,,,,,0.038727,,,,,,,,-0.031330,,,,
1.500000,,,,,0.033255,,,,,,,,0.041216,,,,,,,,0.027402,,,,,,,,0.010012,,,,,,,,-0.003983,,,,,,,,-0.002139,,,,,,,,0.000000,,,,,,,,0.046472,,,,,,,,-0.040784,,,,
1.600000,,,,,0.045439,,,,,,,,0.046951,,,,,,,,0.028989,,,,,,,,0.014196,,,,,,,,-0.009036,,,,,,,,0.002087,,,,,,,,0.000000,,,,,,,,0.065341,,,,,,,,-0.044125,,,,
1.700000,,,,,0.051594,,,,,,,,0.058643,,,,,,,,0.039276,,,,,,,,0.020194,,,,,,,,-0.016920,,,,,,,,0.008479,,,,,,,,0.000000,,,,,,,,0.074072,,,,,,,,-0.055497,,,,
1.800000,,,,,0.065640,,,,,,,,0.077114,,,,,,,,0.056422,,,,,,,,0.022780,,,,,,,,-0.013247,,,,,,,,0.010171,,,,,,,,0.000000,,,,,,,,0.087986,,,,,,,,-0.073252,,,,
1.900000,,,,,0.063465,,,,,,,,0.077978,,,,,,,,0.057992,,,,,,,,0.018596,,,,,,,,-0.007773,,,,,,,,0.005853,,,,,,,,0.000000,,,,,,,,0.087722,,,,,,,,-0.073492,,,,
2.000000,,,,,0.060252,,,,,,,,0.078666,,,,,,,,0.058985,,,,,,,,0.014902,,,,,,,,-0.004404,,,,,,,,0.003465,,,,,,,,0.000000,,,,,,,,0.087548,,,,,,,,-0.072833,,,,
2.100000,,,,,0.058405,,,,,,,,0.079124,,,,,,,,0.060234,,,,,,,,0.015337,,,,,,,,-0.003000,,,,,,,,0.003924,,,,,,,,0.000000,,,,,,,,0.087422,,,,,,,,-0.073103,,,,
2.300000,,,,,0.055856,,,,,,,,0.079689,,,,,,,,0.061645,,,,,,,,0.005666,,,,,,,,0.007527,,,,,,,,-0.004160,,,,,,,,0.000000,,,,,,,,0.087209,,,,,,,,-0.073061,,,,
2.400000,,,,,0.052147,,,,,,,,0.078176,,,,,,,,0.062153,,,,,,,,-0.003733,,,,,,,,0.017072,,,,,,,,-0.017113,,,,,,,,0.000000,,,,,,,,0.067792,,,,,,,,-0.071611,,,,
2.500000,,,,,0.051071,,,,,,,,0.078178,,,,,,,,0.063299,,,,,,,,-0.007156,,,,,,,,0.020301,,,,,,,,-0.018583,,,,,,,,0.000000,,,,,,,,0.067767,,,,,,,,-0.071728,,,,
2.600000,,,,,0.048972,,,,,,,,0.075011,,,,,,,,0.062133,,,,,,,,-0.009438,,,,,,,,0.021143,,,,,,,,-0.017848,,,,,,,,0.000000,,,,,,,,0.049066,,,,,,,,-0.066795,,,,
2.700000,,,,,0.048226,,,,,,,,0.067922,,,,,,,,0.058551,,,,,,,,-0.012525,,,,,,,,0.029787,,,,,,,,-0.019984,,,,,,,,0.000000,,,,,,,,0.018621,,,,,,,,-0.056206,,,,
2.800000,,,,,0.038933,,,,,,,,0.057731,,,,,,,,0.054012,,,,,,,,-0.026823,,,,,,,,0.046549,,,,,,,,-0.031995,,,,,,,,0.000000,,,,,,,,-0.005914,,,,,,,,-0.046578,,,,
2.900000,,,,,0.030427,,,,,,,,0.048069,,,,,,,,0.048038,,,,,,,,-0.032582,,,,,,,,0.046970,,,,,,,,-0.035027,,,,,,,,0.000000,,,,,,,,-0.024315,,,,,,,,-0.036847,,,,
3.000000,,,,,0.021420,,,,,,,,0.038272,,,,,,,,0.042383,,,,,,,,-0.037852,,,,,,,,0.049918,,,,,,,,-0.036772,,,,,,,,0.000000,,,,,,,,-0.042519,,,,,,,,-0.028541,,,,
3.100000,,,,,0.015441,,,,,,,,0.028437,,,,,,,,0.035551,,,,,,,,-0.041981,,,,,,,,0.052725,,,,,,,,-0.038610,,,,,,,,0.000000,,,,,,,,-0.049672,,,,,,,,-0.018823,,,,
3.300000,,,,,0.008033,,,,,,,,0.018483,,,,,,,,0.029511,,,,,,,,-0.045566,,,,,,,,0.055954,,,,,,,,-0.040998,,,,,,,,0.000000,,,,,,,,-0.067900,,,,,,,,-0.010041,,,,
3.400000,,,,,0.000668,,,,,,,,0.008718,,,,,,,,0.023452,,,,,,,,-0.036874,,,,,,,,0.043602,,,,,,,,-0.033557,,,,,,,,0.000000,,,,,,,,-0.086158,,,,,,,,-0.001390,,,,
3.500000,,,,,-0.004662,,,,,,,,0.000915,,,,,,,,0.016732,,,,,,,,-0.027855,,,,,,,,0.034197,,,,,,,,-0.020696,,,,,,,,0.000000,,,,,,,,-0.074049,,,,,,,,0.007203,,,,
3.600000,,,,,-0.013368,,,,,,,,-0.008849,,,,,,,,0.010529,,,,,,,,-0.031169,,,,,,,,0.037846,,,,,,,,-0.023452,,,,,,,,0.000000,,,,,,,,-0.092274,,,,,,,,0.015578,,,,
3.700000,,,,,-0.021613,,,,,,,,-0.015963,,,,,,,,0.005621,,,,,,,,-0.034836,,,,,,,,0.044069,,,,,,,,-0.026215,,,,,,,,0.000000,,,,,,,,-0.093838,,,,,,,,0.019643,,,,
3.800000,,,,,-0.036410,,,,,,,,-0.026434,,,,,,,,-0.003750,,,,,,,,-0.037960,,,,,,,,0.041777,,,,,,,,-0.028688,,,,,,,,0.000000,,,,,,,,-0.080816,,,,,,,,0.026091,,,,
3.900000,,,,,-0.035833,,,,,,,,-0.026849,,,,,,,,-0.007072,,,,,,,,-0.032636,,,,,,,,0.037846,,,,,,,,-0.025748,,,,,,,,0.000000,,,,,,,,-0.069784,,,,,,,,0.028429,,,,
4.000000,,,,,-0.034597,,,,,,,,-0.027372,,,,,,,,-0.010568,,,,,,,,-0.027149,,,,,,,,0.033776,,,,,,,,-0.022993,,,,,,,,0.000000,,,,,,,,-0.058617,,,,,,,,0.028896,,,,
4.100000,,,,,-0.033020,,,,,,,,-0.027815,,,,,,,,-0.014409,,,,,,,,-0.021607,,,,,,,,0.029846,,,,,,,,-0.020604,,,,,,,,0.000000,,,,,,,,-0.047736,,,,,,,,0.030652,,,,
4.300000,,,,,-0.033614,,,,,,,,-0.028109,,,,,,,,-0.016923,,,,,,,,-0.017207,,,,,,,,0.025494,,,,,,,,-0.018399,,,,,,,,0.000000,,,,,,,,-0.047909,,,,,,,,0.030489,,,,
4.400000,,,,,-0.034130,,,,,,,,-0.028387,,,,,,,,-0.020394,,,,,,,,-0.013404,,,,,,,,0.020160,,,,,,,,-0.015919,,,,,,,,0.000000,,,,,,,,-0.037026,,,,,,,,0.031683,,,,
4.500000,,,,,-0.034431,,,,,,,,-0.028661,,,,,,,,-0.023857,,,,,,,,-0.013186,,,,,,,,0.019599,,,,,,,,-0.014908,,,,,,,,0.000000,,,,,,,,-0.026177,,,,,,,,0.032943,,,,
4.600000,,,,,-0.034830,,,,,,,,-0.028878,,,,,,,,-0.025843,,,,,,,,-0.012806,,,,,,,,0.018756,,,,,,,,-0.015000,,,,,,,,0.000000,,,,,,,,-0.026439,,,,,,,,0.032730,,,,
4.700000,,,,,-0.034367,,,,,,,,-0.029208,,,,,,,,-0.029685,,,,,,,,-0.008840,,,,,,,,0.012803,,,,,,,,-0.012152,,,,,,,,0.000000,,,,,,,,-0.013775,,,,,,,,0.034543,,,,
0.000000,,,,,,-0.034953,,,,,,,,-0.029723,,,,,,,,-0.036188,,,,,,,,-0.002701,,,,,,,,0.004439,,,,,,,,-0.008478,,,,,,,,0.000000,,,,,,,,0.005485,,,,,,,,0.036097,,,
0.100000,,,,,,-0.034782,,,,,,,,-0.029716,,,,,,,,-0.036422,,,,,,,,0.003909,,,,,,,,-0.016406,,,,,,,,-0.001542,,,,,,,,0.000000,,,,,,,,0.005275,,,,,,,,0.035778,,,
0.200000,,,,,,-0.041463,,,,,,,,-0.029557,,,,,,,,-0.029718,,,,,,,,0.016477,,,,,,,,-0.031214,,,,,,,,0.008517,,,,,,,,0.000000,,,,,,,,-0.005957,,,,,,,,0.032141,,,
0.300000,,,,,,-0.049539,,,,,,,,-0.028694,,,,,,,,-0.022033,,,,,,,,0.025007,,,,,,,,-0.045813,,,,,,,,0.015315,,,,,,,,0.000000,,,,,,,,-0.017300,,,,,,,,0.026949,,,
0.400000,,,,,,-0.049360,,,,,,,,-0.025742,,,,,,,,-0.018659,,,,,,,,0.034949,,,,,,,,-0.059990,,,,,,,,0.023400,,,,,,,,0.000000,,,,,,,,-0.028255,,,,,,,,0.026598,,,
0.500000,,,,,,-0.044657,,,,,,,,-0.021065,,,,,,,,-0.016098,,,,,,,,0.046032,,,,,,,,-0.072623,,,,,,,,0.032586,,,,,,,,0.000000,,,,,,,,-0.039323,,,,,,,,0.026294,,,
0.700000,,,,,,-0.039520,,,,,,,,-0.011887,,,,,,,,-0.009201,,,,,,,,0.057822,,,,,,,,-0.084975,,,,,,,,0.041956,,,,,,,,0.000000,,,,,,,,-0.031585,,,,,,,,0.017505,,,
0.800000,,,,,,-0.030259,,,,,,,,-0.006577,,,,,,,,-0.005922,,,,,,,,0.059669,,,,,,,,-0.088765,,,,,,,,0.044253,,,,,,,,0.000000,,,,,,,,-0.042628,,,,,,,,0.017249,,,
0.900000,,,,,,-0.021412,,,,,,,,-0.000850,,,,,,,,-0.001196,,,,,,,,0.059506,,,,,,,,-0.089046,,,,,,,,0.045539,,,,,,,,0.000000,,,,,,,,-0.053702,,,,,,,,0.015419,,,
